MGRNO,Inst. Name,CIK,Date,Street 1,Street 2,CITY,State,ZIP,DocumentURL,SeriesName,ClassContract,Mail Address
7648,LMP REAL ESTATE INCOME FUND INC. ,0001173557,2006-08-29,125 BROAD ST,,NEW YORK,NY,10004,https://www.sec.gov/Archives/edgar/data/1173557/000119312506181184/0001193125-06-181184-index.htm,,,
7648,LMP REAL ESTATE INCOME FUND INC. ,0001173557,2005-08-29,125 BROAD ST,,NEW YORK,NY,10004,https://www.sec.gov/Archives/edgar/data/1173557/000119312505176025/0001193125-05-176025-index.htm,,,
7648,LMP REAL ESTATE INCOME FUND INC. ,0001173557,2004-08-23,125 BROAD ST,,NEW YORK,NY,10004,https://www.sec.gov/Archives/edgar/data/1173557/000119312504144751/0001193125-04-144751-index.htm,,,
7675,Natixis Cash Management Trust ,0000317947,2010-08-18,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/317947/000143893410000070/0001438934-10-000070-index.htm,"S000006634
","C000018116
C000018117
C000018118
",
7675,Natixis Cash Management Trust ,0000317947,2009-08-27,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/317947/000143893409000239/0001438934-09-000239-index.htm,"S000006634
","C000018116
C000018117
C000018118
",
7675,Natixis Cash Management Trust ,0000317947,2008-09-02,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/317947/000143893408000280/0001438934-08-000280-index.htm,"S000006634
","C000018116
C000018117
C000018118
",
7675,Natixis Cash Management Trust ,0000317947,2007-08-30,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/317947/000138331207000203/0001383312-07-000203-index.htm,"S000006634
","C000018116
C000018117
C000018118
",
7675,Natixis Cash Management Trust ,0000317947,2006-08-29,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/317947/000127163106000238/0001271631-06-000238-index.htm,"S000006634
","C000018116
C000018117
C000018118
",
7675,Natixis Cash Management Trust ,0000317947,2005-08-30,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/317947/000127163105000232/0001271631-05-000232-index.htm,,,
7675,Natixis Cash Management Trust ,0000317947,2004-08-31,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/317947/000120677404001278/0001206774-04-001278-index.htm,,,
7675,Natixis Funds Trust I ,0000770540,2018-08-21,888 BOYLSTON STREET,8TH FLOOR,BOSTON,MA,02199,https://www.sec.gov/Archives/edgar/data/770540/000143893418000285/0001438934-18-000285-index.htm,"S000006657
S000006658
S000006660
S000006661
S000030606
S000053352
S000056426
","C000018159
C000018160
C000123285
C000159732
C000188558
C000018161
C000018163
C000018164
C000188559
C000190732
C000018168
C000018170
C000018171
C000125481
C000188560
C000018172
C000018174
C000069268
C000188561
C000190733
C000094872
C000094873
C000188562
C000190734
C000190735
C000167845
C000167846
C000167847
C000188563
C000190736
C000178444
C000178445
C000178446
",
7675,Natixis Funds Trust I ,0000770540,2017-08-22,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893417000265/0001438934-17-000265-index.htm,"S000006657
S000006658
S000006660
S000006661
S000030606
S000053352
S000056426
","C000018159
C000018160
C000123285
C000159732
C000018161
C000018162
C000018163
C000018164
C000190732
C000018168
C000018169
C000018170
C000018171
C000125481
C000018172
C000018173
C000018174
C000069268
C000190733
C000094872
C000094873
C000190734
C000190735
C000167845
C000167846
C000167847
C000190736
C000178444
C000178445
C000178446
",
7675,Natixis Funds Trust I ,0000770540,2016-08-29,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893416000934/0001438934-16-000934-index.htm,"S000006657
S000006658
S000006660
S000006661
S000030606
S000053352
","C000018159
C000018160
C000123285
C000159732
C000018161
C000018163
C000018164
C000018168
C000018170
C000018171
C000125481
C000018172
C000018174
C000069268
C000094872
C000094873
C000167845
C000167846
C000167847
",
7675,Natixis Funds Trust I ,0000770540,2015-08-24,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893415000282/0001438934-15-000282-index.htm,"S000006655
S000006657
S000006658
S000006660
S000006661
S000030606
","C000018152
C000018153
C000018154
C000018155
C000018159
C000018160
C000123285
C000018161
C000018162
C000018163
C000018164
C000018168
C000018169
C000018170
C000018171
C000125481
C000018172
C000018173
C000018174
C000069268
C000094872
C000094873
",
7675,Natixis Funds Trust I ,0000770540,2014-08-29,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893414000534/0001438934-14-000534-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006660
S000006661
S000030606
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000069267
C000018159
C000018160
C000123285
C000018161
C000018162
C000018163
C000018164
C000018168
C000018169
C000018170
C000018171
C000125481
C000018172
C000018173
C000018174
C000069268
C000094872
C000094873
",
7675,Natixis Funds Trust I ,0000770540,2013-08-23,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893413000345/0001438934-13-000345-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006660
S000006661
S000030606
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000069267
C000018159
C000018160
C000123285
C000018161
C000018162
C000018163
C000018164
C000018168
C000018169
C000018170
C000018171
C000125481
C000018172
C000018173
C000018174
C000069268
C000094872
C000094873
",
7675,Natixis Funds Trust I ,0000770540,2012-08-24,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893412000315/0001438934-12-000315-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006660
S000006661
S000028000
S000030605
S000030606
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000069267
C000018159
C000018160
C000018161
C000018162
C000018163
C000018164
C000018168
C000018169
C000018170
C000018171
C000018172
C000018173
C000018174
C000069268
C000085139
C000085140
C000085141
C000094870
C000094871
C000094872
C000094873
",
7675,Natixis Funds Trust I ,0000770540,2011-08-30,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893411000459/0001438934-11-000459-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006660
S000006661
S000028000
S000030605
S000030606
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000069267
C000018159
C000018160
C000018161
C000018162
C000018163
C000018164
C000018168
C000018169
C000018170
C000018171
C000018172
C000018173
C000018174
C000069268
C000085139
C000085140
C000085141
C000094870
C000094871
C000094872
C000094873
",
7675,Natixis Funds Trust I ,0000770540,2010-08-27,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893410000164/0001438934-10-000164-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006660
S000006661
S000028000
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000069267
C000018159
C000018160
C000018161
C000018162
C000018163
C000018164
C000018168
C000018169
C000018170
C000018171
C000018172
C000018173
C000018174
C000069268
C000085139
C000085140
C000085141
",
7675,Natixis Funds Trust I ,0000770540,2009-08-27,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893409000228/0001438934-09-000228-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006660
S000006661
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000069267
C000018159
C000018160
C000018161
C000018162
C000018163
C000018164
C000018168
C000018169
C000018170
C000018171
C000018172
C000018173
C000018174
C000069268
",
7675,Natixis Funds Trust I ,0000770540,2008-09-02,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000143893408000294/0001438934-08-000294-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006659
S000006660
S000006661
S000006662
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000069267
C000018159
C000018160
C000018161
C000018162
C000018163
C000018164
C000018165
C000018166
C000018167
C000018168
C000018169
C000018170
C000018171
C000018172
C000018173
C000018174
C000069268
C000018175
C000018176
C000018177
",
7675,Natixis Funds Trust I ,0000770540,2007-08-30,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000138331207000236/0001383312-07-000236-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006659
S000006660
S000006661
S000006662
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000018159
C000018160
C000018161
C000018162
C000018163
C000018164
C000018165
C000018166
C000018167
C000018168
C000018169
C000018170
C000018171
C000018172
C000018173
C000018174
C000018175
C000018176
C000018177
",
7675,Natixis Funds Trust I ,0000770540,2006-08-29,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000127163106000239/0001271631-06-000239-index.htm,"S000006655
S000006656
S000006657
S000006658
S000006659
S000006660
S000006661
S000006662
","C000018152
C000018153
C000018154
C000018155
C000018156
C000018157
C000018158
C000018159
C000018160
C000018161
C000018162
C000018163
C000018164
C000018165
C000018166
C000018167
C000018168
C000018169
C000018170
C000018171
C000018172
C000018173
C000018174
C000018175
C000018176
C000018177
",
7675,Natixis Funds Trust I ,0000770540,2005-08-30,399 BOYLSTON ST,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000127163105000230/0001271631-05-000230-index.htm,,,
7675,Natixis Funds Trust I ,0000770540,2004-08-31,399 BOYLSTON ST,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/770540/000120677404001227/0001206774-04-001227-index.htm,,,
7675,Natixis Funds Trust II ,0000052136,2018-08-21,888 BOYLSTON STREET,8TH FLOOR,BOSTON,MA,02199,https://www.sec.gov/Archives/edgar/data/52136/000143893418000283/0001438934-18-000283-index.htm,"S000008033
S000023548
S000023783
S000029564
S000030600
S000034097
S000036453
S000037523
S000039535
S000042166
S000051707
S000053353
","C000021802
C000021804
C000021805
C000188564
C000190720
C000069269
C000069270
C000069271
C000128763
C000188565
C000069913
C000069914
C000069915
C000128764
C000188566
C000090725
C000090726
C000090727
C000188567
C000190721
C000094853
C000094854
C000094855
C000188568
C000190722
C000105118
C000105119
C000105120
C000188118
C000188119
C000111612
C000111613
C000111614
C000181966
C000181967
C000115831
C000115832
C000115833
C000188120
C000188121
C000121922
C000121923
C000121924
C000188569
C000130927
C000130928
C000130929
C000188570
C000162711
C000162712
C000162713
C000188571
C000167848
C000167849
C000167850
C000188122
C000188123
",
7675,Natixis Funds Trust II ,0000052136,2017-08-22,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893417000255/0001438934-17-000255-index.htm,"S000008033
S000023548
S000023783
S000029564
S000030600
S000034097
S000036453
S000037523
S000039535
S000042166
S000051707
S000053353
","C000021802
C000021803
C000021804
C000021805
C000190720
C000069269
C000069270
C000069271
C000128763
C000069913
C000069914
C000069915
C000128764
C000090725
C000090726
C000090727
C000190721
C000094853
C000094854
C000094855
C000190722
C000105118
C000105119
C000105120
C000188118
C000111612
C000111613
C000111614
C000181966
C000115831
C000115832
C000115833
C000188120
C000121922
C000121923
C000121924
C000130927
C000130928
C000130929
C000162711
C000162712
C000162713
C000167848
C000167849
C000167850
C000188122
",
7675,Natixis Funds Trust II ,0000052136,2016-08-29,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893416000933/0001438934-16-000933-index.htm,"S000008033
S000023548
S000023783
S000029564
S000030600
S000034097
S000036453
S000037523
S000039535
S000042166
S000044078
S000045882
S000047434
S000051707
S000053353
","C000021802
C000021804
C000021805
C000069269
C000069270
C000069271
C000128763
C000069913
C000069914
C000069915
C000128764
C000090725
C000090726
C000090727
C000094853
C000094854
C000094855
C000105118
C000105119
C000105120
C000111612
C000111613
C000111614
C000115831
C000115832
C000115833
C000121922
C000121923
C000121924
C000130927
C000130928
C000130929
C000136785
C000136786
C000136787
C000136788
C000142977
C000142978
C000142979
C000148912
C000148913
C000148914
C000162711
C000162712
C000162713
C000167848
C000167849
C000167850
",
7675,Natixis Funds Trust II ,0000052136,2015-08-24,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893415000281/0001438934-15-000281-index.htm,"S000008033
S000023548
S000023783
S000029564
S000030600
S000034097
S000036453
S000037523
S000039535
S000042166
S000044078
S000045882
S000047434
","C000021802
C000021803
C000021804
C000021805
C000069269
C000069270
C000069271
C000128763
C000069913
C000069914
C000069915
C000128764
C000090725
C000090726
C000090727
C000094853
C000094854
C000094855
C000105118
C000105119
C000105120
C000111612
C000111613
C000111614
C000115831
C000115832
C000115833
C000121922
C000121923
C000121924
C000130927
C000130928
C000130929
C000136785
C000136786
C000136787
C000136788
C000142977
C000142978
C000142979
C000148912
C000148913
C000148914
",
7675,Natixis Funds Trust II ,0000052136,2014-08-29,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893414000536/0001438934-14-000536-index.htm,"S000008033
S000023548
S000023783
S000026209
S000029564
S000030110
S000030600
S000034096
S000034097
S000036453
S000037523
S000039535
S000042166
S000044078
","C000021802
C000021803
C000021804
C000021805
C000069269
C000069270
C000069271
C000128763
C000069913
C000069914
C000069915
C000128764
C000078682
C000078683
C000078684
C000090725
C000090726
C000090727
C000092471
C000092472
C000092473
C000094853
C000094854
C000094855
C000105115
C000105116
C000105117
C000105118
C000105119
C000105120
C000111612
C000111613
C000111614
C000115831
C000115832
C000115833
C000121922
C000121923
C000121924
C000130927
C000130928
C000130929
C000136785
C000136786
C000136787
C000136788
",
7675,Natixis Funds Trust II ,0000052136,2013-08-23,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893413000343/0001438934-13-000343-index.htm,"S000008033
S000023548
S000023783
S000026209
S000029564
S000030110
S000030600
S000034096
S000034097
S000036453
S000037523
S000039535
","C000021802
C000021803
C000021804
C000021805
C000069269
C000069270
C000069271
C000128763
C000069913
C000069914
C000069915
C000128764
C000078682
C000078683
C000078684
C000090725
C000090726
C000090727
C000092471
C000092472
C000092473
C000094853
C000094854
C000094855
C000105115
C000105116
C000105117
C000105118
C000105119
C000105120
C000111612
C000111613
C000111614
C000115831
C000115832
C000115833
C000121922
C000121923
C000121924
",
7675,Natixis Funds Trust II ,0000052136,2012-08-28,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893412000353/0001438934-12-000353-index.htm,"S000008033
S000023548
S000023783
S000026209
S000029564
S000030110
S000030600
S000034096
S000034097
S000036453
S000037523
","C000021802
C000021803
C000021804
C000021805
C000069269
C000069270
C000069271
C000069913
C000069914
C000069915
C000078682
C000078683
C000078684
C000090725
C000090726
C000090727
C000092471
C000092472
C000092473
C000094853
C000094854
C000094855
C000105115
C000105116
C000105117
C000105118
C000105119
C000105120
C000111612
C000111613
C000111614
C000115831
C000115832
C000115833
",
7675,Natixis Funds Trust II ,0000052136,2011-08-30,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893411000474/0001438934-11-000474-index.htm,"S000008033
S000023548
S000023783
S000026209
S000029564
S000029565
S000030110
S000030600
","C000021802
C000021803
C000021804
C000021805
C000069269
C000069270
C000069271
C000069913
C000069914
C000069915
C000078682
C000078683
C000078684
C000090725
C000090726
C000090727
C000090728
C000090729
C000090730
C000092471
C000092472
C000092473
C000094853
C000094854
C000094855
",
7675,Natixis Funds Trust II ,0000052136,2011-08-30,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893411000469/0001438934-11-000469-index.htm,"S000008033
S000023548
S000023783
S000026209
","C000021802
C000021803
C000021804
C000021805
C000069269
C000069270
C000069271
C000069913
C000069914
C000069915
C000078682
C000078683
C000078684
",
7675,Natixis Funds Trust II ,0000052136,2010-08-24,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893410000124/0001438934-10-000124-index.htm,"S000008033
S000023548
S000023783
S000026209
","C000021802
C000021803
C000021804
C000021805
C000069269
C000069270
C000069271
C000069913
C000069914
C000069915
C000078682
C000078683
C000078684
",
7675,Natixis Funds Trust II ,0000052136,2009-08-27,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893409000217/0001438934-09-000217-index.htm,"S000008033
S000022575
S000023548
S000023783
","C000021802
C000021803
C000021804
C000021805
C000065274
C000065275
C000065276
C000069269
C000069270
C000069271
C000069913
C000069914
C000069915
",
7675,Natixis Funds Trust II ,0000052136,2008-09-02,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000143893408000283/0001438934-08-000283-index.htm,"S000008033
S000008034
S000022575
S000023548
S000023783
","C000021802
C000021803
C000021804
C000021805
C000021806
C000021807
C000065274
C000065275
C000065276
C000069269
C000069270
C000069271
C000069913
C000069914
C000069915
",
7675,Natixis Funds Trust II ,0000052136,2007-08-30,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000138331207000221/0001383312-07-000221-index.htm,"S000008033
S000008034
","C000021802
C000021803
C000021804
C000021805
C000021806
C000021807
",
7675,Natixis Funds Trust II ,0000052136,2006-08-29,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000127163106000237/0001271631-06-000237-index.htm,"S000008033
S000008034
","C000021802
C000021803
C000021804
C000021805
C000021806
C000021807
",
7675,Natixis Funds Trust II ,0000052136,2005-08-30,399 BOYLSTON ST,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000127163105000228/0001271631-05-000228-index.htm,,,
7675,Natixis Funds Trust II ,0000052136,2004-08-31,399 BOYLSTON ST,5TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/52136/000120677404001221/0001206774-04-001221-index.htm,,,
7675,Natixis Funds Trust III ,0000949683,2008-09-02,399 BOYLSTON STREET,12TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/949683/000143893408000295/0001438934-08-000295-index.htm,"S000006631
S000006632
S000006633
","C000018105
C000018106
C000018107
C000018108
C000018109
C000018110
C000018111
",
7675,Natixis Funds Trust III ,0000949683,2007-08-30,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/949683/000138331207000217/0001383312-07-000217-index.htm,"S000006631
S000006632
S000006633
","C000018105
C000018106
C000018107
C000018108
C000018109
C000018110
C000018111
",
7675,Natixis Funds Trust III ,0000949683,2006-08-29,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/949683/000127163106000242/0001271631-06-000242-index.htm,"S000006631
S000006632
S000006633
","C000018105
C000018106
C000018107
C000018108
C000018109
C000018110
C000018111
",
7675,Natixis Funds Trust III ,0000949683,2005-08-31,399 BOYLSTON STREET,,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/949683/000127163105000258/0001271631-05-000258-index.htm,,,
7675,Natixis Funds Trust III ,0000949683,2004-08-31,399 BOYLSTON STREET,5TH FLOOR,BOSTON,MA,02116,https://www.sec.gov/Archives/edgar/data/949683/000120677404001281/0001206774-04-001281-index.htm,,,
7713,FIRST EAGLE FUNDS ,0000906352,2018-08-22,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635218000001/0000906352-18-000001-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
S000033734
S000035180
S000035750
S000043113
","C000030894
C000030895
C000030896
C000179763
C000179764
C000179765
C000179766
C000182924
C000030897
C000030898
C000030899
C000179767
C000179768
C000179769
C000179770
C000182925
C000030900
C000030901
C000030902
C000179771
C000179772
C000179773
C000179774
C000182926
C000030903
C000030904
C000030905
C000179775
C000179776
C000179777
C000179778
C000182927
C000030906
C000030907
C000030908
C000124490
C000179779
C000179780
C000179781
C000179782
C000182928
C000104230
C000104231
C000104232
C000108220
C000108221
C000108222
C000179783
C000179784
C000179785
C000179786
C000182929
C000109583
C000109584
C000109585
C000179787
C000179788
C000179789
C000179790
C000182930
C000133446
C000133447
C000133448
",
7713,FIRST EAGLE FUNDS ,0000906352,2017-08-10,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635217000001/0000906352-17-000001-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
S000033734
S000035180
S000035750
S000043113
","C000030894
C000030895
C000030896
C000179763
C000179764
C000179765
C000179766
C000182924
C000030897
C000030898
C000030899
C000179767
C000179768
C000179769
C000179770
C000182925
C000030900
C000030901
C000030902
C000179771
C000179772
C000179773
C000179774
C000182926
C000030903
C000030904
C000030905
C000179775
C000179776
C000179777
C000179778
C000182927
C000030906
C000030907
C000030908
C000124490
C000179779
C000179780
C000179781
C000179782
C000182928
C000104230
C000104231
C000104232
C000108220
C000108221
C000108222
C000179783
C000179784
C000179785
C000179786
C000182929
C000109583
C000109584
C000109585
C000179787
C000179788
C000179789
C000179790
C000182930
C000133446
C000133447
C000133448
",
7713,FIRST EAGLE FUNDS ,0000906352,2016-08-15,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635216000003/0000906352-16-000003-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
S000033734
S000035180
S000035750
S000043113
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
C000124490
C000104230
C000104231
C000104232
C000108220
C000108221
C000108222
C000109583
C000109584
C000109585
C000133446
C000133447
C000133448
",
7713,FIRST EAGLE FUNDS ,0000906352,2015-08-13,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635215000002/0000906352-15-000002-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
S000033734
S000035180
S000035750
S000043113
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
C000124490
C000104230
C000104231
C000104232
C000108220
C000108221
C000108222
C000109583
C000109584
C000109585
C000133446
C000133447
C000133448
",
7713,FIRST EAGLE FUNDS ,0000906352,2014-08-04,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635214000004/0000906352-14-000004-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
S000033734
S000035180
S000035750
S000043113
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
C000124490
C000104230
C000104231
C000104232
C000108220
C000108221
C000108222
C000109583
C000109584
C000109585
C000133446
C000133447
C000133448
",
7713,FIRST EAGLE FUNDS ,0000906352,2013-08-26,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635213000005/0000906352-13-000005-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
S000033734
S000035180
S000035750
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
C000124490
C000104230
C000104231
C000104232
C000108220
C000108221
C000108222
C000109583
C000109584
C000109585
",
7713,FIRST EAGLE FUNDS ,0000906352,2012-08-21,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635212000007/0000906352-12-000007-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
S000035180
S000035750
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
C000108220
C000108221
C000108222
C000109583
C000109584
C000109585
",
7713,FIRST EAGLE FUNDS ,0000906352,2011-08-31,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635211000003/0000906352-11-000003-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
",
7713,FIRST EAGLE FUNDS ,0000906352,2010-08-31,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635210000004/0000906352-10-000004-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
",
7713,FIRST EAGLE FUNDS ,0000906352,2009-08-27,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635209000003/0000906352-09-000003-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
",
7713,FIRST EAGLE FUNDS ,0000906352,2008-08-13,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635208000010/0000906352-08-000010-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
",
7713,FIRST EAGLE FUNDS ,0000906352,2007-08-28,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635207000008/0000906352-07-000008-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
",
7713,FIRST EAGLE FUNDS ,0000906352,2006-08-23,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000090635206000010/0000906352-06-000010-index.htm,"S000011211
S000011212
S000011213
S000011214
S000011215
","C000030894
C000030895
C000030896
C000030897
C000030898
C000030899
C000030900
C000030901
C000030902
C000030903
C000030904
C000030905
C000030906
C000030907
C000030908
",
7713,FIRST EAGLE FUNDS ,0000906352,2006-01-31,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000094787106000153/0000947871-06-000153-index.htm,,,
7713,FIRST EAGLE FUNDS ,0000906352,2005-08-29,1345 AVENUE OF THE AMERICAS,,NEW YORK,NY,10105,https://www.sec.gov/Archives/edgar/data/906352/000119312505176292/0001193125-05-176292-index.htm,,,
